seqid	genome_id	gene_oid	cluster_id	definition	locus_tag	scaffold	len_aa
ecistem_2770939584_2771910550	2770939584	2771910550	46183	large tegument protein UL36; Provisional	Ga0244631_11286	Ga0244631_112	1259
ecistem_2770939584_2771910551	2770939584	2771910551	46183		Ga0244631_11287	Ga0244631_112	
ecistem_2770939584_2771910552	2770939584	2771910552	46183		Ga0244631_11288	Ga0244631_112	127
ecistem_2770939584_2771910553	2770939584	2771910553	46183		Ga0244631_11289	Ga0244631_112	
ecistem_2770939584_2771910554	2770939584	2771910554	46183		Ga0244631_11290	Ga0244631_112	
ecistem_2770939584_2771910555	2770939584	2771910555	46183		Ga0244631_11291	Ga0244631_112	266
ecistem_2770939584_2771910556	2770939584	2771910556	46183		Ga0244631_11292	Ga0244631_112	
ecistem_2770939584_2771910557	2770939584	2771910557	46183		Ga0244631_11293	Ga0244631_112	
ecistem_2770939584_2771910558	2770939584	2771910558	46183	Domain present in phytochromes and cGMP-specific phosphodiesterases; Mutations within these domains in PDE6B result in autosomal recessive inheritance of retinitis pigmentosa.	Ga0244631_11294	Ga0244631_112	455
ecistem_2770939584_2771910559	2770939584	2771910559	46183	Sulphate Transporter and Anti-Sigma factor antagonist) domain of anti-anti-sigma factors, key regulators of anti-sigma factors by phosphorylation; Anti-anti-sigma factors play an important role in the regulation of several sigma factors and their corresponding anti-sigma factors. Upon dephosphorylation they bind the anti-sigma factor and induce the release of the sigma factor from the anti-sigma factor. In a feedback mechanism the anti-anti-sigma factor can be inactivated via phosphorylation by the anti-sigma factor. Well studied examples from Bacillus subtilis are SpoIIAA (regulating sigmaF and sigmaC which play an important role in sporulation) and RsbV (regulating sigmaB involved in the general stress response). The STAS domain is also found in the C- terminal region of sulphate transporters and stressosomes.	Ga0244631_11295	Ga0244631_112	113
ecistem_2770939584_2771910560	2770939584	2771910560	46183	Histidine kinase-like ATPase domain; Histidine kinase-like ATPase domain.	Ga0244631_11296	Ga0244631_112	146
ecistem_2770939584_2771910561	2770939584	2771910561	46183	ATP-dependent helicase HrpB; This model represents HrpB, one of two related but uncharacterized DEAH-box ATP-dependent helicases in many Proteobacteria, but also in a few species of other lineages. The member from Rhizobium meliloti has been designated HelO. HrpB is typically about 800 residues in length, while its paralog HrpA (TIGR01967), also uncharacterized, is about 1300 amino acids long. Related characterized eukarotic proteins are RNA helicases associated with pre-mRNA processing. [Unknown function, Enzymes of unknown specificity]	Ga0244631_11297	Ga0244631_112	835
ecistem_2770939621_2772038426	2770939621	2772038426	46204	AAA+-type ATPase, SpoVK/Ycf46/Vps4 family [Cell wall/membrane/envelope biogenesis, Cell cycle control, cell division, chromosome partitioning, Signal transduction mechanisms]; ATPases of the AAA+ class [Posttranslational modification, protein turnover, chaperones].	Ga0244534_10264	Ga0244534_102	458
ecistem_2770939621_2772038427	2770939621	2772038427	46204	Domain of unknown function (DUF4157); This presumed domain is functionally uncharacterized. This domain family is found in bacteria, archaea and eukaryotes, and is approximately 80 amino acids in length. This domain contains an HEXXH motif that is characteristic of many families of metallopeptidases. However, no peptidase activity has been shown for this domain.	Ga0244534_10265	Ga0244534_102	150
ecistem_2770939621_2772038428	2770939621	2772038428	46204		Ga0244534_10266	Ga0244534_102	395
ecistem_2770939621_2772038429	2770939621	2772038429	46204	amidase domain-containing protein; N-acetylmuramoyl-L-alanine amidase; Validated.	Ga0244534_10267	Ga0244534_102	901
ecistem_2770939621_2772038430	2770939621	2772038430	46204		Ga0244534_10268	Ga0244534_102	
ecistem_2770939621_2772038431	2770939621	2772038431	46204		Ga0244534_10269	Ga0244534_102	
ecistem_2770939621_2772038432	2770939621	2772038432	46204		Ga0244534_10270	Ga0244534_102	
ecistem_2770939621_2772038433	2770939621	2772038433	46204		Ga0244534_10271	Ga0244534_102	
ecistem_2770939621_2772038434	2770939621	2772038434	46204		Ga0244534_10272	Ga0244534_102	
ecistem_2770939621_2772038435	2770939621	2772038435	46204		Ga0244534_10273	Ga0244534_102	
ecistem_2770939621_2772038436	2770939621	2772038436	46204		Ga0244534_10274	Ga0244534_102	
ecistem_2770939621_2772038437	2770939621	2772038437	46204		Ga0244534_10275	Ga0244534_102	
ecistem_2770939621_2772038438	2770939621	2772038438	46204		Ga0244534_10276	Ga0244534_102	57
ecistem_2770939621_2772038439	2770939621	2772038439	46204		Ga0244534_10277	Ga0244534_102	
ecistem_2770939621_2772038440	2770939621	2772038440	46204		Ga0244534_10278	Ga0244534_102	
ecistem_2770939621_2772038441	2770939621	2772038441	46204		Ga0244534_10279	Ga0244534_102	
ecistem_2770939621_2772038442	2770939621	2772038442	46204		Ga0244534_10280	Ga0244534_102	269
ecistem_2770939621_2772038443	2770939621	2772038443	46204		Ga0244534_10281	Ga0244534_102	
ecistem_2770939621_2772038444	2770939621	2772038444	46204	hydroxyethylthiazole kinase; Validated	Ga0244534_10283	Ga0244534_102	263
ecistem_2770939621_2772038445	2770939621	2772038445	46204	bifunctional hydroxy-methylpyrimidine kinase/ hydroxy-phosphomethylpyrimidine kinase; Reviewed	Ga0244534_10284	Ga0244534_102	267
ecistem_2770939621_2772038446	2770939621	2772038446	46204	DNA-binding transcriptional regulator, GntR family [Transcription]; Transcriptional regulators [Transcription].	Ga0244534_10285	Ga0244534_102	249
ecistem_2770939621_2772038447	2770939621	2772038447	46204	ribokinase/pfkB superfamily: Kinases that accept a wide variety of substrates, including carbohydrates and aromatic small molecules, all are phosphorylated at a hydroxyl group. The superfamily includes ribokinase, fructokinase, ketohexokinase, 2-dehydro-3-deoxygluconokinase, 1-phosphofructokinase, the minor 6-phosphofructokinase (PfkB), inosine-guanosine kinase, and adenosine kinase. Even though there is a high degree of structural conservation within this superfamily, their multimerization level varies widely, monomeric  (e.g. adenosine kinase), dimeric (e.g. ribokinase), and trimeric (e.g THZ kinase).	Ga0244534_10286	Ga0244534_102	319
ecistem_2772190669_2772461735	2772190669	2772461735	46234	Domain of unknown function (DUF4157); This presumed domain is functionally uncharacterized. This domain family is found in bacteria, archaea and eukaryotes, and is approximately 80 amino acids in length. This domain contains an HEXXH motif that is characteristic of many families of metallopeptidases. However, no peptidase activity has been shown for this domain.	Ga0163422_10529	Ga0163422_1052	437
ecistem_2772190669_2772461736	2772190669	2772461736	46234	Uncharacterized membrane protein  [Function unknown]; Predicted membrane protein [Function unknown].	Ga0163422_105210	Ga0163422_1052	476
ecistem_2772190669_2772461737	2772190669	2772461737	46234	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains [Signal transduction mechanisms, Transcription]; Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain [Signal transduction mechanisms / Transcription].	Ga0163422_105211	Ga0163422_1052	248
ecistem_2772190669_2772461738	2772190669	2772461738	46234	Domain of unknown function DUF11; A domain of unknown function found in multiple copies in several archaebacterial proteins. Conserved N-terminal lysine and C-terminal asparagine with central asp/glu suggests that many of these domain may contain an isopeptide bond.	Ga0163422_105212	Ga0163422_1052	1083
ecistem_2772190669_2772461739	2772190669	2772461739	46234		Ga0163422_105213	Ga0163422_1052	
ecistem_2772190669_2772461740	2772190669	2772461740	46234		Ga0163422_105214	Ga0163422_1052	
ecistem_2772190669_2772461741	2772190669	2772461741	46234		Ga0163422_105215	Ga0163422_1052	
ecistem_2772190669_2772461742	2772190669	2772461742	46234		Ga0163422_105216	Ga0163422_1052	
ecistem_2772190669_2772461743	2772190669	2772461743	46234		Ga0163422_105217	Ga0163422_1052	162
ecistem_2772190669_2772461744	2772190669	2772461744	46234		Ga0163422_105218	Ga0163422_1052	53
ecistem_2772190669_2772461745	2772190669	2772461745	46234	large tegument protein UL36; Provisional	Ga0163422_105219	Ga0163422_1052	1128
ecistem_2772190669_2772461746	2772190669	2772461746	46234		Ga0163422_105220	Ga0163422_1052	
ecistem_2772190669_2772461747	2772190669	2772461747	46234		Ga0163422_105221	Ga0163422_1052	
ecistem_2772190669_2772461748	2772190669	2772461748	46234		Ga0163422_105222	Ga0163422_1052	
ecistem_2772190669_2772461749	2772190669	2772461749	46234		Ga0163422_105223	Ga0163422_1052	
ecistem_2772190669_2772461750	2772190669	2772461750	46234		Ga0163422_105224	Ga0163422_1052	
ecistem_2772190669_2772461751	2772190669	2772461751	46234		Ga0163422_105225	Ga0163422_1052	
ecistem_2772190669_2772461752	2772190669	2772461752	46234	Phage tail protein (Tail_P2_I); These sequences represent the family of phage P2 protein I and related tail proteins from a number of temperate phage of Gram-negative bacteria.	Ga0163422_105226	Ga0163422_1052	198
ecistem_2772190669_2772461753	2772190669	2772461753	46234	zinc-ribbon domain; This family consists of a single zinc ribbon domain, ie half of a pair as in family DZR. pfam12773.	Ga0163422_105227	Ga0163422_1052	373
ecistem_2772190669_2772461754	2772190669	2772461754	46234	Domain of unknown function (DUF4968); This family consists of uncharacterized proteins around 830 residues in length and is mainly found in various Bacteroides species. Several proteins in this family are annotated as alpha-glucosidases, but the function of this protein is unknown.	Ga0163422_105228	Ga0163422_1052	891
ecistem_2772190669_2772461755	2772190669	2772461755	46234	ABC-type glycerol-3-phosphate transport system, permease component [Carbohydrate transport and metabolism]; ABC-type sugar transport system, permease component [Carbohydrate transport and metabolism].	Ga0163422_105229	Ga0163422_1052	246
ecistem_2772190672_2772480296	2772190672	2772480296	46236	Tryptophan synthase beta superfamily (fold type II); this family of pyridoxal phosphate (PLP)-dependent enzymes catalyzes beta-replacement and beta-elimination reactions. This CD corresponds to aminocyclopropane-1-carboxylate deaminase (ACCD), tryptophan synthase beta chain (Trp-synth_B), cystathionine beta-synthase (CBS), O-acetylserine sulfhydrylase (CS), serine dehydratase (Ser-dehyd), threonine dehydratase (Thr-dehyd), diaminopropionate ammonia lyase (DAL), and threonine synthase (Thr-synth). ACCD catalyzes the conversion of 1-aminocyclopropane-1-carboxylate  to alpha-ketobutyrate and ammonia. Tryptophan synthase folds into a tetramer, where the beta chain is the catalytic PLP-binding subunit and catalyzes the formation of L-tryptophan from indole and L-serine. CBS is a tetrameric hemeprotein that catalyzes condensation of serine and homocysteine to cystathionine. CS is a homodimer that catalyzes the formation of L-cysteine from O-acetyl-L-serine. Ser-dehyd catalyzes the conversion of L- or D-serine  to pyruvate and ammonia. Thr-dehyd is active as a homodimer and catalyzes the conversion of L-threonine to 2-oxobutanoate and ammonia. DAL is also a homodimer and catalyzes the alpha, beta-elimination reaction of both L- and D-alpha, beta-diaminopropionate to form pyruvate and ammonia. Thr-synth catalyzes the formation of threonine and inorganic phosphate from O-phosphohomoserine.	Ga0163509_106417	Ga0163509_1064	342
ecistem_2772190672_2772480297	2772190672	2772480297	46236		Ga0163509_106418	Ga0163509_1064	430
ecistem_2772190672_2772480298	2772190672	2772480298	46236	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains [Signal transduction mechanisms, Transcription]; Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain [Signal transduction mechanisms / Transcription].	Ga0163509_106419	Ga0163509_1064	234
ecistem_2772190672_2772480299	2772190672	2772480299	46236	Periplasmic component of the Tol biopolymer transport system [Intracellular trafficking, secretion, and vesicular transport]; Periplasmic component of the Tol biopolymer transport system [Intracellular trafficking and secretion].	Ga0163509_106420	Ga0163509_1064	1072
ecistem_2772190672_2772480300	2772190672	2772480300	46236		Ga0163509_106421	Ga0163509_1064	
ecistem_2772190672_2772480301	2772190672	2772480301	46236		Ga0163509_106422	Ga0163509_1064	
ecistem_2772190672_2772480302	2772190672	2772480302	46236		Ga0163509_106423	Ga0163509_1064	
ecistem_2772190672_2772480303	2772190672	2772480303	46236		Ga0163509_106424	Ga0163509_1064	
ecistem_2772190672_2772480304	2772190672	2772480304	46236		Ga0163509_106425	Ga0163509_1064	166
ecistem_2772190672_2772480305	2772190672	2772480305	46236		Ga0163509_106426	Ga0163509_1064	53
ecistem_2772190672_2772480306	2772190672	2772480306	46236	DNA polymerase III subunit gamma/tau; DNA polymerase III subunits gamma and tau; Validated.	Ga0163509_106427	Ga0163509_1064	1054
ecistem_2772190672_2772480307	2772190672	2772480307	46236		Ga0163509_106428	Ga0163509_1064	
ecistem_2772190672_2772480308	2772190672	2772480308	46236		Ga0163509_106429	Ga0163509_1064	
ecistem_2772190672_2772480309	2772190672	2772480309	46236		Ga0163509_106430	Ga0163509_1064	
ecistem_2772190672_2772480310	2772190672	2772480310	46236		Ga0163509_106431	Ga0163509_1064	
ecistem_2772190672_2772480311	2772190672	2772480311	46236		Ga0163509_106432	Ga0163509_1064	
ecistem_2772190672_2772480312	2772190672	2772480312	46236		Ga0163509_106433	Ga0163509_1064	
