protein_id	t6ss_system	source_acc	start	end	organism	component
T6CP015832	T6SS01273	NZ_CP064352	877519	877962	Klebsiella pneumoniae subsp. pneumoniae ATCC 43816	TssE
T6CP015833	T6SS01273	NZ_CP064352	877982	879397	Klebsiella pneumoniae subsp. pneumoniae ATCC 43816	TssA
T6CP015834	T6SS01274	NZ_CP064352	1759057	1759599	Klebsiella pneumoniae subsp. pneumoniae ATCC 43816	TssJ
T6CP015835	T6SS01274	NZ_CP064352	1759577	1760662	Klebsiella pneumoniae subsp. pneumoniae ATCC 43816	TssG
T6CP015836	T6SS01274	NZ_CP064352	1760626	1762380	Klebsiella pneumoniae subsp. pneumoniae ATCC 43816	TssF
T6CP015837	T6SS01274	NZ_CP064352	1762460	1764052	Klebsiella pneumoniae subsp. pneumoniae ATCC 43816	TssA
T6CP015838	T6SS01274	NZ_CP064352	1764049	1767498	Klebsiella pneumoniae subsp. pneumoniae ATCC 43816	VasK
T6CP015839	T6SS01274	NZ_CP064352	1767488	1768669	Klebsiella pneumoniae subsp. pneumoniae ATCC 43816	TssI
T6CP015840	T6SS01274	NZ_CP064352	1775010	1777664	Klebsiella pneumoniae subsp. pneumoniae ATCC 43816	TssH
T6CP015841	T6SS01274	NZ_CP064352	1777929	1778420	Klebsiella pneumoniae subsp. pneumoniae ATCC 43816	TssD
T6CP015842	T6SS01274	NZ_CP064352	1780128	1780817	Klebsiella pneumoniae subsp. pneumoniae ATCC 43816	TssL
T6CP015843	T6SS01274	NZ_CP064352	1780814	1782157	Klebsiella pneumoniae subsp. pneumoniae ATCC 43816	TssK
T6CP015845	T6SS01274	NZ_CP064352	1783754	1784245	Klebsiella pneumoniae subsp. pneumoniae ATCC 43816	TssB
T6CP015846	T6SS01275	NZ_JJOC02000004	536657	537463	Acinetobacter baumannii	TssL
T6CP015847	T6SS01275	NZ_JJOC02000004	537481	538845	Acinetobacter baumannii	TssK
T6CP015848	T6SS01275	NZ_JJOC02000004	538862	539956	Acinetobacter baumannii	TssA
T6CP015849	T6SS01275	NZ_JJOC02000004	539980	542661	Acinetobacter baumannii	TssH
T6CP015850	T6SS01275	NZ_JJOC02000004	543931	544890	Acinetobacter baumannii	TagF
T6CP015851	T6SS01275	NZ_JJOC02000004	544928	548752	Acinetobacter baumannii	TssM
T6CP015852	T6SS01275	NZ_JJOC02000004	550192	551190	Acinetobacter baumannii	TssK
T6CP015853	T6SS01275	NZ_JJOC02000004	551154	552965	Acinetobacter baumannii	TssF
T6CP015854	T6SS01275	NZ_JJOC02000004	552982	553458	Acinetobacter baumannii	TssE
T6CP015855	T6SS01275	NZ_JJOC02000004	553538	554041	Acinetobacter baumannii	TssD
T6CP015856	T6SS01275	NZ_JJOC02000004	554091	555572	Acinetobacter baumannii	TssC
T6CP015857	T6SS01275	NZ_JJOC02000004	555565	556068	Acinetobacter baumannii	TssB
T6CP015858	T6SS01276	NZ_LAUA01000004	63074	67018	Burkholderia cenocepacia	TssM
T6CP015859	T6SS01276	NZ_LAUA01000004	67015	68004	Burkholderia cenocepacia	TagF
T6CP015860	T6SS01276	NZ_LAUA01000004	69053	70174	Burkholderia cenocepacia	TssA
T6CP015861	T6SS01276	NZ_LAUA01000004	70219	72888	Burkholderia cenocepacia	TssH
T6CP015862	T6SS01276	NZ_LAUA01000004	72930	74030	Burkholderia cenocepacia	TssG
T6CP015863	T6SS01276	NZ_LAUA01000004	73994	75829	Burkholderia cenocepacia	TssF
T6CP015864	T6SS01276	NZ_LAUA01000004	75906	76391	Burkholderia cenocepacia	TssE
T6CP015865	T6SS01276	NZ_LAUA01000004	76454	76957	Burkholderia cenocepacia	TssD
T6CP015866	T6SS01276	NZ_LAUA01000004	77028	78518	Burkholderia cenocepacia	TssC
T6CP015867	T6SS01276	NZ_LAUA01000004	78534	79049	Burkholderia cenocepacia	TssB
T6CP015868	T6SS01276	NZ_LAUA01000004	80109	80708	Burkholderia cenocepacia	TssJ
T6CP015869	T6SS01276	NZ_LAUA01000004	80814	82160	Burkholderia cenocepacia	TssK
T6CP015870	T6SS01276	NZ_LAUA01000004	82157	82939	Burkholderia cenocepacia	TssL
T6CP015871	T6SS01277	NZ_SJSX01000002	747470	750991	Aliivibrio fischeri	TssM
T6CP015872	T6SS01277	NZ_SJSX01000002	751002	751835	Aliivibrio fischeri	TssL
T6CP015873	T6SS01277	NZ_SJSX01000002	751837	753159	Aliivibrio fischeri	TssK
T6CP015874	T6SS01277	NZ_SJSX01000002	753171	753662	Aliivibrio fischeri	TssJ
T6CP015875	T6SS01277	NZ_SJSX01000002	753699	755009	Aliivibrio fischeri	TagH
T6CP015876	T6SS01277	NZ_SJSX01000002	756718	759300	Aliivibrio fischeri	TssH
T6CP015877	T6SS01277	NZ_SJSX01000002	759297	760337	Aliivibrio fischeri	TssG
T6CP015878	T6SS01277	NZ_SJSX01000002	760301	762052	Aliivibrio fischeri	TssF
T6CP015879	T6SS01277	NZ_SJSX01000002	762049	762474	Aliivibrio fischeri	TssE
T6CP015880	T6SS01277	NZ_SJSX01000002	762564	764039	Aliivibrio fischeri	TssC
T6CP015881	T6SS01277	NZ_SJSX01000002	764043	764543	Aliivibrio fischeri	TssB
T6CP015882	T6SS01277	NZ_SJSX01000002	764559	766109	Aliivibrio fischeri	TssA
T6CP015883	T6SS01278	NZ_SJSX01000004	316834	317334	Aliivibrio fischeri	TssJ
T6CP015884	T6SS01278	NZ_SJSX01000004	317346	318671	Aliivibrio fischeri	TssK
T6CP015885	T6SS01278	NZ_SJSX01000004	318668	319459	Aliivibrio fischeri	TssL
T6CP015886	T6SS01278	NZ_SJSX01000004	335568	338966	Aliivibrio fischeri	TssM
T6CP015887	T6SS01278	NZ_SJSX01000004	339523	340521	Aliivibrio fischeri	TssG
T6CP015888	T6SS01278	NZ_SJSX01000004	340518	342266	Aliivibrio fischeri	TssF
T6CP015889	T6SS01278	NZ_SJSX01000004	342279	342689	Aliivibrio fischeri	TssE
T6CP015890	T6SS01278	NZ_SJSX01000004	342749	344227	Aliivibrio fischeri	TssC
T6CP015891	T6SS01278	NZ_SJSX01000004	344236	344745	Aliivibrio fischeri	TssB
T6CP015892	T6SS01278	NZ_SJSX01000004	344804	346363	Aliivibrio fischeri	TssA
T6CP015893	T6SS01278	NZ_SJSX01000004	352218	354296	Aliivibrio fischeri	TssI
T6CP015894	T6SS01278	NZ_SJSX01000004	354366	354884	Aliivibrio fischeri	TssD
T6CP015895	T6SS01278	NZ_SJSX01000004	355350	358016	Aliivibrio fischeri	TssH
T6CP015896	T6SS01280	NZ_CP048693	2761384	2763366	Vibrio coralliilyticus OCN008	TssI
T6CP015897	T6SS01280	NZ_CP048693	2764636	2766039	Vibrio coralliilyticus OCN008	TssA
T6CP015898	T6SS01280	NZ_CP048693	2766074	2766595	Vibrio coralliilyticus OCN008	TssD
T6CP015899	T6SS01280	NZ_CP048693	2766615	2767121	Vibrio coralliilyticus OCN008	TssB
T6CP015900	T6SS01280	NZ_CP048693	2767118	2768596	Vibrio coralliilyticus OCN008	TssC
T6CP015901	T6SS01280	NZ_CP048693	2770052	2770474	Vibrio coralliilyticus OCN008	TssE
T6CP015902	T6SS01280	NZ_CP048693	2770467	2772218	Vibrio coralliilyticus OCN008	TssF
T6CP015903	T6SS01280	NZ_CP048693	2772239	2773168	Vibrio coralliilyticus OCN008	TssG
T6CP015904	T6SS01280	NZ_CP048693	2773243	2775855	Vibrio coralliilyticus OCN008	TssH
T6CP015905	T6SS01280	NZ_CP048693	2781080	2781562	Vibrio coralliilyticus OCN008	TssJ
T6CP015906	T6SS01280	NZ_CP048693	2781583	2782914	Vibrio coralliilyticus OCN008	TssK
T6CP015907	T6SS01280	NZ_CP048693	2782920	2784125	Vibrio coralliilyticus OCN008	TssL
T6CP015908	T6SS01280	NZ_CP048693	2784128	2787511	Vibrio coralliilyticus OCN008	TssM
T6CP015909	T6SS01281	NZ_CP048694	1627613	1630285	Vibrio coralliilyticus OCN008	TssH
T6CP015910	T6SS01281	NZ_CP048694	1630748	1631266	Vibrio coralliilyticus OCN008	TssD
T6CP015911	T6SS01281	NZ_CP048694	1631338	1633416	Vibrio coralliilyticus OCN008	TssI
T6CP015912	T6SS01281	NZ_CP048694	1639364	1640929	Vibrio coralliilyticus OCN008	TssA
T6CP015913	T6SS01281	NZ_CP048694	1640957	1641466	Vibrio coralliilyticus OCN008	TssB
T6CP015914	T6SS01281	NZ_CP048694	1641476	1642951	Vibrio coralliilyticus OCN008	TssC
T6CP015915	T6SS01281	NZ_CP048694	1643015	1643425	Vibrio coralliilyticus OCN008	TssE
T6CP015916	T6SS01281	NZ_CP048694	1643444	1645192	Vibrio coralliilyticus OCN008	TssF
T6CP015917	T6SS01281	NZ_CP048694	1645189	1646187	Vibrio coralliilyticus OCN008	TssG
T6CP015918	T6SS01281	NZ_CP048694	1646746	1650141	Vibrio coralliilyticus OCN008	TssM
T6CP015919	T6SS01281	NZ_CP048694	1650144	1651451	Vibrio coralliilyticus OCN008	TssA
T6CP015920	T6SS01281	NZ_CP048694	1652595	1653980	Vibrio coralliilyticus OCN008	TagH
T6CP015921	T6SS01281	NZ_CP048694	1653973	1654473	Vibrio coralliilyticus OCN008	TssJ
T6CP015922	T6SS01281	NZ_CP048694	1654485	1655810	Vibrio coralliilyticus OCN008	TssK
T6CP015923	T6SS01281	NZ_CP048694	1655807	1656598	Vibrio coralliilyticus OCN008	TssL
T6CP015924	T6SS01282	NZ_JZLI01000006	149587	152196	Kosakonia oryzae	TssI
T6CP015925	T6SS01282	NZ_JZLI01000006	162910	165141	Kosakonia oryzae	TssI
T6CP015926	T6SS01282	NZ_JZLI01000006	167221	169839	Kosakonia oryzae	TssH
T6CP015927	T6SS01282	NZ_JZLI01000006	169953	170996	Kosakonia oryzae	TssG
T6CP015928	T6SS01282	NZ_JZLI01000006	170993	172864	Kosakonia oryzae	TssF
T6CP015929	T6SS01282	NZ_JZLI01000006	172867	173436	Kosakonia oryzae	TssE
T6CP015930	T6SS01282	NZ_JZLI01000006	176052	177857	Kosakonia oryzae	TagH
T6CP015931	T6SS01282	NZ_JZLI01000006	180757	181239	Kosakonia oryzae	TssD
T6CP015932	T6SS01282	NZ_JZLI01000006	182428	183930	Kosakonia oryzae	TssC
T6CP015933	T6SS01282	NZ_JZLI01000006	183934	184458	Kosakonia oryzae	TssB
T6CP015934	T6SS01282	NZ_JZLI01000006	184533	185546	Kosakonia oryzae	TssA
T6CP015935	T6SS01282	NZ_JZLI01000006	185558	186268	Kosakonia oryzae	TagF
T6CP015936	T6SS01282	NZ_JZLI01000006	186287	189898	Kosakonia oryzae	TssM
T6CP015937	T6SS01282	NZ_JZLI01000006	189902	191140	Kosakonia oryzae	TssL
T6CP015938	T6SS01282	NZ_JZLI01000006	191158	192501	Kosakonia oryzae	TssK
T6CP015939	T6SS01282	NZ_JZLI01000006	192526	193032	Kosakonia oryzae	TssJ
T6CP015940	T6SS01283	NZ_JZLI01000015	107454	107951	Kosakonia oryzae	TssB
T6CP015941	T6SS01283	NZ_JZLI01000015	107984	109531	Kosakonia oryzae	TssC
T6CP015943	T6SS01283	NZ_JZLI01000015	112462	113949	Kosakonia oryzae	TssI
T6CP015944	T6SS01283	NZ_JZLI01000015	118544	118993	Kosakonia oryzae	TssE
T6CP015945	T6SS01283	NZ_JZLI01000015	119369	120808	Kosakonia oryzae	TssA
T6CP015988	T6SS01289	NZ_MOLL01000005	54064	56994	Vibrio cholerae	TssI
T6CP015989	T6SS01289	NZ_MOLL01000005	57247	58509	Vibrio cholerae	TssA
T6CP015990	T6SS01289	NZ_MOLL01000005	58560	62060	Vibrio cholerae	TssM
T6CP015991	T6SS01289	NZ_MOLL01000005	62121	63530	Vibrio cholerae	TssA
T6CP015992	T6SS01289	NZ_MOLL01000005	65788	68403	Vibrio cholerae	TssH
T6CP015993	T6SS01289	NZ_MOLL01000005	68429	69202	Vibrio cholerae	TssL
T6CP015994	T6SS01289	NZ_MOLL01000005	69205	70539	Vibrio cholerae	TssK
T6CP015995	T6SS01289	NZ_MOLL01000005	70546	71022	Vibrio cholerae	TssJ
T6CP015996	T6SS01289	NZ_MOLL01000005	71025	72509	Vibrio cholerae	TagH
T6CP015997	T6SS01289	NZ_MOLL01000005	72512	73528	Vibrio cholerae	TssG
T6CP015998	T6SS01289	NZ_MOLL01000005	73492	75261	Vibrio cholerae	TssF
T6CP015999	T6SS01289	NZ_MOLL01000005	75267	75704	Vibrio cholerae	TssE
T6CP016000	T6SS01289	NZ_MOLL01000005	75707	77182	Vibrio cholerae	TssC
T6CP016001	T6SS01289	NZ_MOLL01000005	77226	77732	Vibrio cholerae	TssB
T6CP016002	T6SS01290	NZ_MOLM01000011	74535	75041	Vibrio cholerae	TssB
T6CP016003	T6SS01290	NZ_MOLM01000011	75085	76560	Vibrio cholerae	TssC
T6CP016004	T6SS01290	NZ_MOLM01000011	76563	77000	Vibrio cholerae	TssE
T6CP016005	T6SS01290	NZ_MOLM01000011	77006	78775	Vibrio cholerae	TssF
T6CP016006	T6SS01290	NZ_MOLM01000011	78739	79755	Vibrio cholerae	TssG
T6CP016007	T6SS01290	NZ_MOLM01000011	79758	81242	Vibrio cholerae	TagH
T6CP016008	T6SS01290	NZ_MOLM01000011	81245	81721	Vibrio cholerae	TssJ
T6CP016009	T6SS01290	NZ_MOLM01000011	81728	83062	Vibrio cholerae	TssK
T6CP016010	T6SS01290	NZ_MOLM01000011	83065	83838	Vibrio cholerae	TssL
T6CP016011	T6SS01290	NZ_MOLM01000011	83864	86473	Vibrio cholerae	TssH
T6CP016012	T6SS01290	NZ_MOLM01000011	88731	90137	Vibrio cholerae	TssA
T6CP016013	T6SS01290	NZ_MOLM01000011	90198	93698	Vibrio cholerae	TssM
T6CP016014	T6SS01290	NZ_MOLM01000011	93749	95011	Vibrio cholerae	TssA
T6CP016015	T6SS01290	NZ_MOLM01000011	95264	98377	Vibrio cholerae	TssI
T6CP016016	T6SS01291	NZ_MTFW01000011	10531	11586	Salmonella enterica subsp. enterica serovar Typhimurium	TssA
T6CP016017	T6SS01291	NZ_MTFW01000011	11597	12592	Salmonella enterica subsp. enterica serovar Typhimurium	TssG
T6CP016018	T6SS01291	NZ_MTFW01000011	12589	14472	Salmonella enterica subsp. enterica serovar Typhimurium	TssF
T6CP016019	T6SS01291	NZ_MTFW01000011	14488	14982	Salmonella enterica subsp. enterica serovar Typhimurium	TssE
T6CP016020	T6SS01291	NZ_MTFW01000011	17060	19699	Salmonella enterica subsp. enterica serovar Typhimurium	TssH
T6CP016021	T6SS01291	NZ_MTFW01000011	19799	20341	Salmonella enterica subsp. enterica serovar Typhimurium	TssB
T6CP016022	T6SS01291	NZ_MTFW01000011	20365	21858	Salmonella enterica subsp. enterica serovar Typhimurium	TssC
T6CP016023	T6SS01291	NZ_MTFW01000011	22744	23229	Salmonella enterica subsp. enterica serovar Typhimurium	TssD
T6CP016024	T6SS01291	NZ_MTFW01000011	24530	25015	Salmonella enterica subsp. enterica serovar Typhimurium	TssD
T6CP016025	T6SS01291	NZ_MTFW01000011	25082	25618	Salmonella enterica subsp. enterica serovar Typhimurium	TssJ
T6CP016026	T6SS01291	NZ_MTFW01000011	25622	26965	Salmonella enterica subsp. enterica serovar Typhimurium	TssK
T6CP016027	T6SS01291	NZ_MTFW01000011	26962	28266	Salmonella enterica subsp. enterica serovar Typhimurium	TssL
T6CP016028	T6SS01291	NZ_MTFW01000011	29712	33581	Salmonella enterica subsp. enterica serovar Typhimurium	TssM
T6CP016029	T6SS01291	NZ_MTFW01000011	35724	37913	Salmonella enterica subsp. enterica serovar Typhimurium	TssI
T6CP013053	T6SS01292	CP009537	1455143	1457347	Burkholderia pseudomallei K96243	TssI
T6CP013054	T6SS01292	CP009537	1457344	1460010	Burkholderia pseudomallei K96243	TssH
T6CP013055	T6SS01292	CP009537	1459989	1461467	Burkholderia pseudomallei K96243	TssG
T6CP013056	T6SS01292	CP009537	1461464	1463335	Burkholderia pseudomallei K96243	TssF
T6CP013057	T6SS01292	CP009537	1463340	1463888	Burkholderia pseudomallei K96243	TssE
T6CP013058	T6SS01292	CP009537	1463907	1464398	Burkholderia pseudomallei K96243	TssD
T6CP013059	T6SS01292	CP009537	1464458	1465966	Burkholderia pseudomallei K96243	TssC
T6CP013060	T6SS01292	CP009537	1465959	1466537	Burkholderia pseudomallei K96243	TssB
T6CP013061	T6SS01292	CP009537	1466600	1467679	Burkholderia pseudomallei K96243	TssA
T6CP013062	T6SS01292	CP009537	1471496	1475125	Burkholderia pseudomallei K96243	TssM
T6CP013063	T6SS01292	CP009537	1475128	1476444	Burkholderia pseudomallei K96243	TssL
T6CP013064	T6SS01292	CP009537	1476460	1477863	Burkholderia pseudomallei K96243	TssK
T6CP013065	T6SS01292	CP009537	1477860	1478378	Burkholderia pseudomallei K96243	TssJ
T6CP013066	T6SS01293	CP009537	1914678	1915217	Burkholderia pseudomallei K96243	TssB
T6CP013067	T6SS01293	CP009537	1915251	1916750	Burkholderia pseudomallei K96243	TssC
T6CP013068	T6SS01293	CP009537	1916950	1917432	Burkholderia pseudomallei K96243	TssD
T6CP013069	T6SS01293	CP009537	1917560	1918102	Burkholderia pseudomallei K96243	TssJ
T6CP013070	T6SS01293	CP009537	1918108	1919457	Burkholderia pseudomallei K96243	TssK
T6CP013071	T6SS01293	CP009537	1919454	1920755	Burkholderia pseudomallei K96243	TssL
T6CP013072	T6SS01293	CP009537	1920770	1924678	Burkholderia pseudomallei K96243	TssM
T6CP013073	T6SS01293	CP009537	1925535	1928201	Burkholderia pseudomallei K96243	TssI
T6CP013074	T6SS01293	CP009537	1934377	1935447	Burkholderia pseudomallei K96243	TssA
T6CP013075	T6SS01293	CP009537	1935466	1936515	Burkholderia pseudomallei K96243	TssG
T6CP013076	T6SS01293	CP009537	1936512	1938392	Burkholderia pseudomallei K96243	TssF
T6CP013077	T6SS01293	CP009537	1938394	1938912	Burkholderia pseudomallei K96243	TssE
T6CP013078	T6SS01293	CP009537	1941222	1943867	Burkholderia pseudomallei K96243	TssH
T6CP013079	T6SS01294	CP009537	2018346	2022422	Burkholderia pseudomallei K96243	TssM
T6CP013080	T6SS01294	CP009537	2022451	2023716	Burkholderia pseudomallei K96243	TssL
T6CP013081	T6SS01294	CP009537	2023805	2025151	Burkholderia pseudomallei K96243	TssK
T6CP013082	T6SS01294	CP009537	2025173	2025676	Burkholderia pseudomallei K96243	TssJ
T6CP013083	T6SS01294	CP009537	2025783	2026268	Burkholderia pseudomallei K96243	TssD
T6CP013084	T6SS01294	CP009537	2026385	2027884	Burkholderia pseudomallei K96243	TssC
T6CP013085	T6SS01294	CP009537	2027919	2028500	Burkholderia pseudomallei K96243	TssB
T6CP013086	T6SS01294	CP009537	2028536	2031475	Burkholderia pseudomallei K96243	TssH
T6CP013087	T6SS01294	CP009537	2033676	2034257	Burkholderia pseudomallei K96243	TssE
T6CP013088	T6SS01294	CP009537	2034300	2036177	Burkholderia pseudomallei K96243	TssF
T6CP013089	T6SS01294	CP009537	2036177	2037262	Burkholderia pseudomallei K96243	TssG
T6CP013090	T6SS01294	CP009537	2037259	2038404	Burkholderia pseudomallei K96243	TssA
T6CP013091	T6SS01294	CP009537	2038476	2040803	Burkholderia pseudomallei K96243	TssI
T6CP013092	T6SS01295	CP009537	2499073	2500011	Burkholderia pseudomallei K96243	TssA
T6CP013093	T6SS01295	CP009537	2500045	2500593	Burkholderia pseudomallei K96243	TssB
T6CP013094	T6SS01295	CP009537	2500596	2502101	Burkholderia pseudomallei K96243	TssC
T6CP013095	T6SS01295	CP009537	2502245	2502772	Burkholderia pseudomallei K96243	TssD
T6CP013096	T6SS01295	CP009537	2502852	2503283	Burkholderia pseudomallei K96243	TssE
T6CP013097	T6SS01295	CP009537	2503297	2505159	Burkholderia pseudomallei K96243	TssF
T6CP013098	T6SS01295	CP009537	2505156	2506145	Burkholderia pseudomallei K96243	TssG
T6CP013099	T6SS01295	CP009537	2506148	2509018	Burkholderia pseudomallei K96243	TssH
T6CP013100	T6SS01295	CP009537	2509009	2511300	Burkholderia pseudomallei K96243	TssI
T6CP013101	T6SS01295	CP009537	2511466	2513754	Burkholderia pseudomallei K96243	TssI
T6CP013102	T6SS01295	CP009537	2518791	2520152	Burkholderia pseudomallei K96243	TssK
T6CP013103	T6SS01295	CP009537	2520235	2521893	Burkholderia pseudomallei K96243	TssL
T6CP013104	T6SS01295	CP009537	2521890	2525393	Burkholderia pseudomallei K96243	TssM
T6CP016171	T6SS01296	NZ_DS995532	7229	9721	Bacteroides dorei DSM 17855	TssR
T6CP016172	T6SS01296	NZ_DS995532	10635	11147	Bacteroides dorei DSM 17855	TssO
T6CP016173	T6SS01296	NZ_DS995532	11682	12644	Bacteroides dorei DSM 17855	TssG
T6CP016174	T6SS01296	NZ_DS995532	13837	14715	Bacteroides dorei DSM 17855	TssN
T6CP016175	T6SS01296	NZ_DS995532	14727	16571	Bacteroides dorei DSM 17855	TssF
T6CP016176	T6SS01296	NZ_DS995532	20550	23027	Bacteroides dorei DSM 17855	TssH
T6CP016177	T6SS01296	NZ_DS995532	23293	23691	Bacteroides dorei DSM 17855	TssD
T6CP016178	T6SS01296	NZ_DS995532	27033	27506	Bacteroides dorei DSM 17855	TssB
T6CP016179	T6SS01296	NZ_DS995532	27503	28879	Bacteroides dorei DSM 17855	TssC
T6CP016180	T6SS01297	NZ_CP011525	2910641	2911726	Pseudomonas sp. JY-Q	TssI
T6CP016181	T6SS01297	NZ_CP011525	2911822	2912340	Pseudomonas sp. JY-Q	TssD
T6CP016182	T6SS01297	NZ_CP011525	2912484	2914979	Pseudomonas sp. JY-Q	TssM
T6CP016183	T6SS01297	NZ_CP011525	2914976	2915884	Pseudomonas sp. JY-Q	TagF
T6CP016184	T6SS01297	NZ_CP011525	2915881	2919684	Pseudomonas sp. JY-Q	TssM
T6CP016185	T6SS01297	NZ_CP011525	2919715	2920431	Pseudomonas sp. JY-Q	TssL
T6CP016186	T6SS01297	NZ_CP011525	2920428	2921771	Pseudomonas sp. JY-Q	TssK
T6CP016187	T6SS01297	NZ_CP011525	2921768	2922490	Pseudomonas sp. JY-Q	TssJ
T6CP016188	T6SS01297	NZ_CP011525	2922515	2925112	Pseudomonas sp. JY-Q	TssH
T6CP016189	T6SS01297	NZ_CP011525	2925109	2926179	Pseudomonas sp. JY-Q	TssG
T6CP016190	T6SS01297	NZ_CP011525	2926143	2927963	Pseudomonas sp. JY-Q	TssF
T6CP016191	T6SS01297	NZ_CP011525	2927963	2928445	Pseudomonas sp. JY-Q	TssE
T6CP016192	T6SS01297	NZ_CP011525	2928472	2929974	Pseudomonas sp. JY-Q	TssC
T6CP016193	T6SS01297	NZ_CP011525	2929989	2930528	Pseudomonas sp. JY-Q	TssB
T6CP016222	T6SS01300	LEKY01000012	91265	92050	Burkholderia gladioli	TssL
T6CP016223	T6SS01300	LEKY01000012	92047	93393	Burkholderia gladioli	TssK
T6CP016224	T6SS01300	LEKY01000012	93494	94111	Burkholderia gladioli	TssJ
T6CP016225	T6SS01300	LEKY01000012	95172	95690	Burkholderia gladioli	TssB
T6CP016226	T6SS01300	LEKY01000012	95706	97196	Burkholderia gladioli	TssC
T6CP016227	T6SS01300	LEKY01000012	97273	97776	Burkholderia gladioli	TssD
T6CP016228	T6SS01300	LEKY01000012	97865	98347	Burkholderia gladioli	TssE
T6CP016229	T6SS01300	LEKY01000012	98425	100263	Burkholderia gladioli	TssF
T6CP016230	T6SS01300	LEKY01000012	100227	101324	Burkholderia gladioli	TssG
T6CP016231	T6SS01300	LEKY01000012	101401	104076	Burkholderia gladioli	TssH
T6CP016232	T6SS01300	LEKY01000012	104214	105368	Burkholderia gladioli	TssA
T6CP016233	T6SS01300	LEKY01000012	105462	106499	Burkholderia gladioli	TagL
T6CP016234	T6SS01300	LEKY01000012	106504	107490	Burkholderia gladioli	TagF
T6CP016235	T6SS01300	LEKY01000012	107487	111362	Burkholderia gladioli	TssM
T6CP016236	T6SS01301	LEKY01000074	55199	55720	Burkholderia gladioli	TssB
T6CP016237	T6SS01301	LEKY01000074	55729	57222	Burkholderia gladioli	TssC
T6CP016238	T6SS01301	LEKY01000074	57344	57847	Burkholderia gladioli	TssD
T6CP016239	T6SS01301	LEKY01000074	57922	58743	Burkholderia gladioli	TagJ
T6CP016240	T6SS01301	LEKY01000074	58757	59260	Burkholderia gladioli	TssE
T6CP016242	T6SS01301	LEKY01000074	61120	62136	Burkholderia gladioli	TssG
T6CP016243	T6SS01301	LEKY01000074	62231	65089	Burkholderia gladioli	TssH
T6CP016244	T6SS01301	LEKY01000074	68117	70003	Burkholderia gladioli	TssI
T6CP016245	T6SS01301	LEKY01000074	70545	72629	Burkholderia gladioli	TagH
T6CP016246	T6SS01301	LEKY01000074	72698	74035	Burkholderia gladioli	TssK
T6CP016247	T6SS01301	LEKY01000074	74032	75438	Burkholderia gladioli	TssL
T6CP016248	T6SS01301	LEKY01000074	75443	79048	Burkholderia gladioli	TssM
T6CP016249	T6SS01301	LEKY01000074	79045	80688	Burkholderia gladioli	TagF
T6CP016250	T6SS01301	LEKY01000074	84909	85982	Burkholderia gladioli	TssA
T6CP207877	T6SS13923	NZ_CP056118	4465150	4467732	Enterobacter sp. DSM 30060	TssI
T6CP207878	T6SS13923	NZ_CP056118	4469044	4470510	Enterobacter sp. DSM 30060	TssI
T6CP207880	T6SS13923	NZ_CP056118	4471994	4474609	Enterobacter sp. DSM 30060	TssH
T6CP207881	T6SS13923	NZ_CP056118	4474648	4475691	Enterobacter sp. DSM 30060	TssG
T6CP207882	T6SS13923	NZ_CP056118	4475688	4477559	Enterobacter sp. DSM 30060	TssF
T6CP207883	T6SS13923	NZ_CP056118	4477562	4478125	Enterobacter sp. DSM 30060	TssE
T6CP207887	T6SS13923	NZ_CP056118	4484078	4484560	Enterobacter sp. DSM 30060	TssD
T6CP207888	T6SS13923	NZ_CP056118	4485175	4485669	Enterobacter sp. DSM 30060	Tae4
T6CP207889	T6SS13923	NZ_CP056118	4486178	4487677	Enterobacter sp. DSM 30060	TssC
T6CP207890	T6SS13923	NZ_CP056118	4487681	4488205	Enterobacter sp. DSM 30060	TssB
T6CP207891	T6SS13923	NZ_CP056118	4488281	4489297	Enterobacter sp. DSM 30060	TssA
T6CP207893	T6SS13923	NZ_CP056118	4490042	4493662	Enterobacter sp. DSM 30060	TssM
T6CP207894	T6SS13923	NZ_CP056118	4493665	4494903	Enterobacter sp. DSM 30060	TssL
T6CP207895	T6SS13923	NZ_CP056118	4494921	4496264	Enterobacter sp. DSM 30060	TssK
T6CP207896	T6SS13923	NZ_CP056118	4496293	4496796	Enterobacter sp. DSM 30060	TssJ
T6CP210266	T6SS14097	NZ_CP056776	4037435	4037938	Enterobacter cloacae	TssJ
T6CP210267	T6SS14097	NZ_CP056776	4037964	4039307	Enterobacter cloacae	TssK
T6CP210268	T6SS14097	NZ_CP056776	4039325	4040563	Enterobacter cloacae	TssL
T6CP210269	T6SS14097	NZ_CP056776	4040566	4044186	Enterobacter cloacae	TssM
T6CP210271	T6SS14097	NZ_CP056776	4044931	4045947	Enterobacter cloacae	TssA
T6CP210272	T6SS14097	NZ_CP056776	4046023	4046547	Enterobacter cloacae	TssB
T6CP210273	T6SS14097	NZ_CP056776	4046551	4048050	Enterobacter cloacae	TssC
T6CP210274	T6SS14097	NZ_CP056776	4048386	4048868	Enterobacter cloacae	TssD
T6CP210278	T6SS14097	NZ_CP056776	4054237	4054800	Enterobacter cloacae	TssE
T6CP210279	T6SS14097	NZ_CP056776	4054803	4056674	Enterobacter cloacae	TssF
